title,artist,album,total_base_score,total_bonus_score,chart_in_weeks,top1_count,top10_count,max_likes,like_score,raw_music_score,normalized_music_score,total_score
너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),550,0,17,0,0,50641,31.517491682838582,550,9.613703897919944,16.184840233395533
술 한잔 해요,경서 (경서예지),술 한잔 해요,650,0,17,0,0,36655,26.814340645965583,650,11.361650061178116,15.997457236614355
보라빛 밤 (pporappippam),선미,보라빛 밤 (pporappippam),209,0,7,0,0,97368,43.70273684099775,209,3.6532074812095785,15.66806628914603
악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트),스윙스,쇼미더머니 9 Semi Final,543,0,13,0,0,45902,30.006567229213022,543,9.49134766649187,15.645913535308214
잠시,방탄소년단,BE,131,0,5,0,0,109713,46.390553652553066,131,2.2898094738682047,15.520032727473662
LOCO,ITZY (있지),CRAZY IN LOVE,449,0,8,0,0,56902,33.40906150542962,449,7.848278273029191,15.516513242749319
서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),윤하 (YOUNHA),서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),286,0,14,0,0,76783,38.80905328647154,286,4.99912602691837,15.14210420478432
너는 내 세상이었어,볼빨간사춘기,Butterfly Effect,198,0,4,0,0,88950,41.77086670899289,198,3.46093340325118,14.953913394973693
사랑은(Feat.원슈타인),마미손,나의슬픔(My Sadness),39,0,5,0,0,117913,48.09294308768774,39,0.6816990036706869,14.905072228875804
적외선 카메라,원슈타인,쇼미더머니 9 Episode 3,298,0,8,0,0,69230,36.85086412437031,298,5.208879566509352,14.701474933867638
Bambi,백현 (BAEKHYUN),Bambi - The 3rd Mini Album,88,0,3,0,0,104190,45.20781628316822,88,1.538192623667191,14.6390797215175
사라진 모든 것들에게(with ELLE KOREA),코드 쿤스트 (CODE KUNST),RECONNECT,1,0,1,0,0,121033,48.72506301336778,1,0.017479461632581714,14.62975452715314
Not Shy,ITZY (있지),Not Shy,240,0,7,0,0,76469,38.729618210900504,240,4.195070791819612,14.55543501754388
밤새 (취향저격 그녀 X 카더가든),카더가든,밤새 (취향저격 그녀 X 카더가든),227,0,8,0,0,76562,38.753162130881144,227,3.9678377905960494,14.403435092681576
Sticker,NCT 127,Sticker - The 3rd Album,131,0,6,0,0,91001,42.24969642323745,131,2.2898094738682047,14.277775558678979
슈퍼스타,미도와 파라솔,슬기로운 의사생활 시즌2 OST Part 6,361,0,10,0,0,54557,32.7134050457585,361,6.310085649362001,14.23108146828095
좋아해.. (바른연애 길잡이 X 죠지),죠지,좋아해.. (바른연애 길잡이 X 죠지),6,0,1,0,0,113325,47.148010789536,6,0.1048767697954903,14.217816975717643
Favorite (Vampire),NCT 127,Favorite - The 3rd Album Repackage,111,0,4,0,0,93635,42.856787907191425,111,1.9402202412165706,14.215190541009026
Stay,방탄소년단,BE,92,0,4,0,0,96690,43.55031398548469,92,1.6081104701975177,14.19077152478367
병,방탄소년단,BE,84,0,4,0,0,96807,43.5766551078682,84,1.4682747771368643,14.100788876356265
고백,장범준,첫 번째 '고백',319,0,12,0,0,58538,33.88593321286413,319,5.5759482607935675,14.068943746414735
서울의 잠 못 이루는 밤 (Feat. 이수현),10CM,5.2 (Feat. 이수현),160,0,8,0,0,82997,40.34890077450506,160,2.7967138612130746,14.062369935200671
HERO,임영웅,HERO,187,0,14,0,0,78176,39.15950857132767,187,3.268659325292781,14.035914099103248
Ready to love,세븐틴 (SEVENTEEN),SEVENTEEN 8th Mini Album 'Your Choice',20,0,2,0,0,107512,45.92286565381089,20,0.34958923265163433,14.02157215899941
되풀이,임창정,펜트하우스2 OST Part.1,461,0,14,0,0,38285,27.404055354401557,461,8.058031812620172,13.861838875154586
화려하지 않은 고백,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4,70,0,5,0,0,94842,43.13212570135163,70,1.2235623142807202,13.796131330401995
0X1=LOVESONG (I Know I Love You) feat. Seori,투모로우바이투게더,혼돈의 장: FREEZE,3,0,1,0,0,106606,45.72896106223135,3,0.05243838489774515,13.755395188097825
Make A Wish (Birthday Song),NCT U,NCT RESONANCE Pt. 1 - The 2nd Album,3,0,1,0,0,106558,45.71866503169113,3,0.05243838489774515,13.75230637893576
고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),쇼미더머니 9 Semi Final,442,0,12,0,0,39363,27.7871883899532,442,7.725922041601119,13.744301946106743
For You (Feat. Crush),이하이,For You,174,0,8,0,0,74294,38.174853678215776,174,3.0414263240692185,13.581454530313184
서툰 이별을 하려해 (Feat.전상근),윤토벤,서툰 이별을 하려해,5,0,2,0,0,103234,44.99993515958374,5,0.08739730816290858,13.561158663589158
이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special,399,0,13,0,0,42391,28.836154331560497,399,6.974305191400104,13.532859933448222
여름 안에서 by 싹쓰리 (Feat. 황광희),"싹쓰리 (유두래곤, 린다G, 비룡)",여름 안에서 by 싹쓰리,12,0,2,0,0,100578,44.4172849223463,12,0.2097535395909806,13.472012954417574
ONLY,이하이,4 ONLY,8,0,1,0,0,100463,44.39188449328393,8,0.13983569306065372,13.415450333127636
빈 컵 (Empty Cup),아이유,IU 5th Album 'LILAC',285,0,7,0,0,55339,32.947021846307926,285,4.981646565285789,13.371259149592431
낮 밤 (feat. 박재범),이영지,낮 밤 (feat. 박재범),42,0,3,0,0,93445,42.813284277961856,42,0.7341373885684321,13.35788145538646
도망가,MINO (송민호),TAKE,188,0,7,0,0,69215,36.84687168679434,188,3.2861387869253624,13.354358656886053
그 여름을 틀어줘,"싹쓰리 (유두래곤, 린다G, 비룡)",그 여름을 틀어줘,61,0,3,0,0,89858,41.983523515723476,61,1.0662471595874847,13.34143006642828
원해 (Feat. 팔로알토) (Prod. 코드 쿤스트),스윙스,쇼미더머니 9 Episode 1,422,0,11,0,0,37847,27.246846211320953,422,7.376332808949485,13.337486829660925
한잔이면 지워질까,황인욱,한잔이면 지워질까,495,0,15,0,0,29800,24.177346931318127,495,8.652333508127949,13.309837535085002
주인공 (Irreplaceable),NCT DREAM,맛 (Hot Sauce) - The 1st Album,2,0,1,0,0,98160,43.880117843808804,2,0.03495892326516343,13.188506599428255
숲의 아이 (Bon voyage),유아 (오마이걸),Bon Voyage,10,0,1,0,0,96472,43.501191398701025,10,0.17479461632581716,13.172713651038379
그대라는 사치,임영웅,사랑의 콜센타 PART62,344,0,13,0,0,45503,29.87586756669695,344,6.012934801608111,13.171814631134762
우리의 계절 (My Youth),NCT DREAM,맛 (Hot Sauce) - The 1st Album,4,0,1,0,0,97132,43.64974148759599,4,0.06991784653032686,13.143864938850024
사이렌,호미들,Ghetto Kids,13,0,4,0,0,93713,42.874634511474454,13,0.2272330012235623,13.02145345429883
다시 사랑한다면 (김필 Ver.),임영웅,사랑의 콜센타 PART56,257,0,12,0,0,54152,32.59175604697459,257,4.492221639573501,12.922081961793825
Must Have Love,SG 워너비,SG워너비 & 브라운아이드걸스 싱글,14,0,1,0,0,91690,42.409338338728105,14,0.24471246285614404,12.894100225617732
죄와벌,SG 워너비,살다가,226,0,8,0,0,57279,33.51955342877439,226,3.950358328963468,12.821116858906743
그 한마디 (바른연애 길잡이 X 이하이),이하이,그 한마디 (바른연애 길잡이 X 이하이),326,0,9,0,0,43811,29.315148160750663,326,5.69830449222164,12.783357592780346
반만,진민호,반만,92,0,5,0,0,75683,38.53005950699996,92,1.6081104701975177,12.68469518123825
기다릴게,하동균,기다릴게,346,0,12,0,0,39609,27.873881498960724,346,6.047893724873274,12.595690057099509
취했나봐,황인욱,취했나봐,203,0,10,0,0,57704,33.643678172970866,203,3.5483307114140885,12.576934949881121
FLYING HIGH WITH U,빈첸,FLYING HIGH WITH U,44,0,2,0,0,81941,40.09139243761426,44,0.7690963118335955,12.565785149567795
체념,MSG워너비(정상동기),MSG워너비 TOP 8 경연곡,478,0,12,0,0,25450,22.34315013196336,478,8.35518266037406,12.55157290185085
넌 좋은 사람,SG 워너비,넌 좋은 사람,371,0,10,0,0,35675,26.453461054772898,371,6.484880265687817,12.47545450241334
MORE & MORE,TWICE (트와이스),MORE & MORE,36,0,3,0,0,82021,40.11095852139766,36,0.6292606187729418,12.473769989560356
꼬리 (TAIL),선미,꼬리 (TAIL),369,0,11,0,0,34766,26.114268992785345,369,6.449921342422653,12.349225637531461
축하해 (Prod. By VAN.C),오반(OVAN),축하해,231,0,8,0,0,51337,31.73333769821034,231,4.037755637126376,12.346430255451565
러브(Prod.로코베리),로꼬,Love(Prod.Rocoberry),222,0,7,0,0,51421,31.75928887243969,222,3.880440482433141,12.244094999435106
소용돌이,세븐틴 (SEVENTEEN),SEVENTEEN 9th Mini Album 'Attacca',13,0,2,0,0,81693,40.03067680216608,13,0.2272330012235623,12.168266141506317
다시 만날까 봐 (Prod.V.O.S),이예준,다시 만날까 봐 (Prod.V.O.S),344,0,15,0,0,35710,26.466434343630908,344,6.012934801608111,12.14898466421495
Lemonade,NCT 127,Sticker - The 3rd Album,40,0,2,0,0,76818,38.817897445399154,40,0.6991784653032687,12.134794159332035
첫 줄,신용재 (2F),Dear,157,0,9,0,0,58595,33.90242701376425,157,2.7442754763153294,12.091720937550006
나 그댈위해 시 한편을 쓰겠어,케이시 (Kassy),옛이야기,187,0,3,0,0,54180,32.60018095497287,187,3.268659325292781,12.068115814196808
추적이는 여름 비가 되어,장범준,장범준 싱글,266,0,11,0,0,43539,29.224005125305787,266,4.649536794266736,12.021877293578452
어느 60대 노부부이야기,임영웅,내일은 미스터트롯 트롯 에이드 베스트,1,0,1,0,0,81241,39.919780132160184,1,0.017479461632581714,11.988169662790861
놀이공원 (Amusement Park),백현 (BAEKHYUN),놀이공원 (Amusement Park),9,0,1,0,0,79395,39.46363511171858,9,0.15731515469323545,11.949211141800838
역겹겠지만 (Remember me),B.I,WATERFALL,60,0,4,0,0,69440,36.906712902246355,60,1.048767697954903,11.806151259242338
Rose,도경수(D.O.),공감 - The 1st Mini Album,9,0,1,0,0,77244,38.925382420696685,9,0.15731515469323545,11.78773533449427
잘할게,이승기,The Project,352,0,13,0,0,31303,24.779554320668044,352,6.152770494668764,11.740805642468548
Diggity,NCT DREAM,맛 (Hot Sauce) - The 1st Album,9,0,1,0,0,76571,38.755439815698004,9,0.15731515469323545,11.736752552994664
AYA,마마무 (Mamamoo),TRAVEL,301,0,10,0,0,36533,26.769679943028564,301,5.261317951407097,11.713826548893536
사랑이었나봐,기리보이,9컷,24,0,2,0,0,73629,38.00361952045807,24,0.4195070791819612,11.694740811564792
XOXO,전소미,XOXO,110,0,3,0,0,60653,34.492657315387476,110,1.9227407795839888,11.693715740325036
긴 밤 (feat. 기리보이),Seori,긴 밤,5,0,2,0,0,75561,38.49899200741834,5,0.08739730816290858,11.610875717939537
Don't fight the feeling,EXO,DON'T FIGHT THE FEELING - Special Album,35,0,2,0,0,68606,36.68441179232107,35,0.6117811571403601,11.433570347694573
까만안경 (Feat. Day Light),이루,이루 LEVEL II,1,0,1,0,0,73158,37.88187114320826,1,0.017479461632581714,11.376796966105283
"여백의 미 (Feat. Jessi, JUSTHIS) (Prod. GroovyRoom)",머쉬베놈 (MUSHVENOM),쇼미더머니 9 Final,248,0,9,0,0,38835,27.600195933303073,248,4.334906484880266,11.314493319407108
Hate you,백예린 (Yerin Baek),tellusboutyourself,28,0,2,0,0,67754,36.45591309399166,28,0.4894249257122881,11.2793713761961
너와 나의 Memories,염따,쇼미더머니 10 Episode 1,182,1,3,0,1,45959,30.02519216588304,183,3.198741478762454,11.246676684898631
매일 그대라서 행복하다,세븐틴 (SEVENTEEN),SEVENTEEN 9th Mini Album 'Attacca',6,0,1,0,0,70279,37.12900380859949,6,0.1048767697954903,11.21211488143669
빨간 립스틱 (Feat. 윤미래),이하이,4 ONLY,291,0,8,0,0,32825,25.374814598932545,291,5.08652333508128,11.173010714236659
어떻게 지내 (답가),런치,어떻게 지내 (답가),17,0,3,0,0,68052,36.53599650431127,17,0.2971508477538892,11.168804544721104
Bet You Wanna (Feat. Cardi B),BLACKPINK,THE ALBUM,52,0,3,0,0,62761,35.08693544082968,52,0.9089320048942492,11.162333035674877
Road Trip,NCT 127,Sticker - The 3rd Album,11,0,1,0,0,66590,36.14140383829398,11,0.19227407795839888,10.977013006059073
TROUBLE (Prod. Slom),Don Mills,쇼미더머니 10 Episode 1,190,1,3,0,1,41964,28.69055500584884,191,3.338577171823108,10.944170522030827
과제곡 (교수님 죄송합니다),이무진,과제곡,9,0,1,0,0,65390,35.81427624042275,9,0.15731515469323545,10.854403480412088
MAGO,여자친구 (GFRIEND),回:Walpurgis Night,27,0,3,0,0,62704,35.070998715634346,27,0.47194546407970633,10.851661439546097
나의 첫사랑,다비치,나의 첫사랑,241,0,5,0,0,34695,26.08758975595275,241,4.212550253452194,10.775062104202359
사랑하는 당신께,폴킴,사랑하는 당신께,186,0,5,0,0,40913,28.328995363222514,186,3.2511798636601994,10.774524513528894
잊었니,임영웅,사랑의 콜센타 PART60,152,0,11,0,0,44710,29.614393674289335,152,2.6568781681524207,10.744132819993494
전쟁터 (with 이선희),AKMU (악뮤),NEXT EPISODE,177,0,5,0,0,41620,28.572717565785254,177,3.0938647089669638,10.73752056601245
Je T′aime,조이 (JOY),안녕 (Hello) - Special Album,57,0,3,0,0,56439,33.27286251467285,57,0.9963293130571578,10.679289273541865
HAPPENING,AKMU (악뮤),HAPPENING,150,0,4,0,0,44225,29.45333188817431,150,2.6219192448872572,10.671343037873372
Crush,세븐틴 (SEVENTEEN),SEVENTEEN 9th Mini Album 'Attacca',8,0,1,0,0,63021,35.159537651454414,8,0.13983569306065372,10.64574628057878
어제 너는 나를 버렸어,10CM,The 3rd EP,44,0,1,0,0,57461,33.57276420744983,44,0.7690963118335955,10.610196680518465
You make Me,DAY6 (데이식스),The Book of Us : Negentropy - Chaos swallowed up in love,8,0,1,0,0,62177,34.92330945692256,8,0.13983569306065372,10.574877822219225
FRIENDS (Prod. Slom),릴보이 (lIlBOI),FRIENDS,36,0,2,0,0,58127,33.76676574385603,36,0.6292606187729418,10.570512156297866
PLAY (Feat. 창모),청하,PLAY,15,0,2,0,0,61108,34.6217921956412,15,0.26219192448872575,10.570072005834469
바람,최유리,갯마을 차차차 OST Part 4,3,0,1,0,0,62734,35.07938736824604,3,0.05243838489774515,10.560523079902232
나비효과,볼빨간사춘기,Butterfly Effect,196,0,4,0,0,36759,26.852353415891102,196,3.425974479986017,10.453888160757542
밤하늘의 저 별처럼,헤이즈 (Heize),밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙),82,0,6,0,0,50475,31.465792484806947,82,1.4333158538717008,10.443058843152274
Cold Blooded,제시 (Jessi),Cold Blooded,260,0,6,0,0,29660,24.120487645981818,260,4.544660024471246,10.417408310924417
어떤X (What Type of X),제시 (Jessi),어떤X (What Type of X),224,0,8,0,0,33119,25.488197164190503,224,3.9153994056983046,10.387238733245963
"윈윈 (Feat. 개코, BewhY) (Prod. BewhY)",허성현 (rosy),쇼미더머니 9 Episode 1,169,0,5,0,0,37416,27.09125903455786,169,2.95402901590631,10.195198021501776
끝사랑,임영웅,사랑의 콜센타 PART61,131,0,12,0,0,41542,28.545930959133315,131,2.2898094738682047,10.166645919447737
ALIEN,이수현,ALIEN,64,0,3,0,0,48284,30.775288367524745,64,1.1186855444852297,10.015666391397085
LINDA (Feat. 윤미래),린다G,두리쥬와 X LINDA X 신난다,5,0,1,0,0,56094,33.17101154467309,5,0.08739730816290858,10.012481579115963
When This Rain Stops,웬디 (WENDY),Like Water - The 1st Mini Album,8,0,1,0,0,55222,32.91217444024781,8,0.13983569306065372,9.9715373172168
잠이 들어야 (Feat. 헤이즈),로꼬,SOME TIME,130,0,5,0,0,38931,27.634288676550135,130,2.272330012235623,9.880917611529975
아리랑,SG 워너비,The Sentimental Chord,138,0,6,0,0,37478,27.113695463074418,138,2.412165705296277,9.822624632629719
잡아줄게 (Carabiner),ASH ISLAND,잡아줄게 (Carabiner),33,0,2,0,0,48440,30.82496396827348,33,0.5768222338751966,9.651264754194681
불어온다,하이라이트 (HIGHLIGHT),The Blowing,65,0,3,0,0,44151,29.42868000506212,65,1.1361650061178115,9.623919505801105
신난다 (Feat. 마마무),비룡,두리쥬와 X LINDA X 신난다,34,0,3,0,0,47948,30.668021475906272,34,0.5943016955077784,9.616417629627325
If You Love Me (Feat. 주헌 (몬스타엑스)),NS 윤지,If You Love Me (Feat. 주헌 (몬스타엑스)),171,0,6,0,0,31808,24.97863441406281,171,2.9889879391714733,9.585881881638874
Dynamite (Holiday Remix),방탄소년단,Dynamite (Holiday Remix),1,0,1,0,0,51762,31.864421231377055,1,0.017479461632581714,9.571561992555923
나는 너 좋아,장범준,슬기로운 의사생활 시즌2 OST Part 3,255,0,10,0,0,23215,21.33953021909469,255,4.457262716308338,9.521942967144243
Yours,진,지리산 OST Part.4,7,0,1,0,0,50241,31.392770702589345,7,0.12235623142807202,9.503480572776454
닫힌엔딩 (Closed Ending),숀 (SHAUN),#0055b7,49,0,3,0,0,44820,29.650801436617375,49,0.8564936199965042,9.494785964982764
마음이 그래,개코,마음이 그래,80,0,4,0,0,41069,28.382952768000326,80,1.3983569306065373,9.493735681824672
오늘따라 더 미운 그대가,전상근,오늘따라 더 미운 그대가,172,0,7,0,0,30780,24.57167815064355,172,3.0064674008040555,9.476030625755904
사랑하고 싶지 않아 (바른연애 길잡이 X XIA (준수)),XIA (준수),사랑하고 싶지 않아 (바른연애 길잡이 X XIA (준수)),101,0,5,0,0,38340,27.42373254019347,101,1.7654256248907534,9.462917699481567
SCIENTIST,TWICE (트와이스),Formula of Love: O+T=<3,29,0,1,0,0,45814,29.977790218275636,29,0.5069043873448698,9.348170136624098
사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)),이해리 (다비치),사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)),268,0,7,0,0,20619,20.111029807463197,268,4.684495717531901,9.312455944511289
그럴때마다,백예린 (Yerin Baek),선물,10,0,1,0,0,47417,30.49773223475271,10,0.17479461632581716,9.271675901853884
Bk Love,임영웅,뽕숭아학당 PART23,79,0,10,0,0,38801,27.588111317039477,79,1.3808774689739556,9.243047623393611
광장동에서,창모 (CHANGMO),광장동에서,49,0,3,0,0,42295,28.803484190829902,49,0.8564936199965042,9.240590791246523
LALISA,리사 (LISA),LALISA,27,0,2,0,0,43522,29.218299245613522,27,0.47194546407970633,9.09585159853985
부어라 비워라 (Tricker) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),쇼미더머니 9 Episode 3,176,0,6,0,0,27170,23.08582129938152,176,3.076385247334382,9.079216062948523
다시 사랑할 수 있을까,백지영,다시 사랑할 수 있을까,173,0,8,0,0,27328,23.15284876113508,173,3.023946862436637,9.062617432046169
나로 바꾸자 (duet with JYP),비,나로 바꾸자 (duet with JYP),164,0,9,0,0,28151,23.498894083391544,164,2.8666317077434016,9.056310420437844
내일의 나에게 (The Rainy Night),NCT 127,Sticker - The 3rd Album,2,0,1,0,0,46083,30.06566972099346,2,0.03495892326516343,9.044172162583651
비로소 너에게 도착했다 (Full Bloom),마크툽 (MAKTUB),Red Moon : Full Bloom (滿開),124,0,6,0,0,32079,25.08481607945902,124,2.167453242440133,9.042662093545799
Like Water,웬디 (WENDY),Like Water - The 1st Mini Album,31,0,2,0,0,42422,28.846696161380248,31,0.5418633106100332,9.033313165841097
난 너를 사랑해,MSG워너비,난 너를 사랑해,223,0,6,0,0,22442,20.98124665705666,223,3.8979199440657224,9.022917957963003
밤이 되니까,원슈타인,밤이 되니까,15,0,2,0,0,43720,29.28468703016102,15,0.26219192448872575,8.968940456190415
12월의 어느 겨울…,윤도 (YoonDo),12월의 어느 겨울…,140,0,9,0,0,28834,23.78225094837656,140,2.4471246285614403,8.847662524505976
Atlantis,SHINee (샤이니),Atlantis - The 7th Album Repackage,13,0,1,0,0,42373,28.830031500189435,13,0.2272330012235623,8.808072550913325
전화 한 번 못하니,신예영,전화 한 번 못하니 (너에게 하고 싶은 말 X 신예영),111,0,5,0,0,30583,24.492919365901106,111,1.9402202412165706,8.706029978621931
은하수를 닮은 너에게 (Feat.몰리디),경서예지,은하수를 닮은 너에게,13,0,4,0,0,40666,28.243351987966065,13,0.2272330012235623,8.632068697246314
해야 해,2PM,MUST,81,0,4,0,0,32408,25.21312201176351,81,1.415836392239119,8.555022078096435
처음처럼 (Feat. 개리),헤이즈 (Heize),HAPPEN,138,0,6,0,0,26183,22.662625036557742,138,2.412165705296277,8.487303504674717
회상,정경호,슬기로운 의사생활 시즌2 OST Part 9,131,0,6,0,0,26697,22.883989568558817,131,2.2898094738682047,8.468063502275388
왜? 날,백예린 (Yerin Baek),선물,20,0,1,0,0,38147,27.354621193825924,20,0.34958923265163433,8.45109882100392
너의 곁에만 맴돌아,노을,너의 곁에만 맴돌아,193,0,8,0,0,20886,20.240822072476,193,3.373536095088271,8.43372188830459
내 입술 따뜻한 커피처럼,청하,내 입술 따뜻한 커피처럼,35,0,2,0,0,35931,26.5482049998781,35,0.6117811571403601,8.39270830996168
안녕이란 (Two Letters),황치열,Be My Reason,127,0,7,0,0,26085,22.620173458606907,127,2.219891627337878,8.339976176718586
"가다 (Feat. 사이먼 도미닉, The Quiett) (Prod. SLO)",머쉬베놈 (MUSHVENOM),쇼미더머니 9 Final,148,0,6,0,0,24120,21.751497521425218,148,2.586960321622094,8.336321481563031
째깍 째깍 째깍 (with Beenzino),AKMU (악뮤),NEXT EPISODE,109,0,4,0,0,27701,23.31031992167742,109,1.905261317951407,8.326778899069211
만약에,MSG워너비(M.O.M),MSG워너비 TOP 8 경연곡,185,0,6,0,0,20790,20.194251238098538,185,3.233700402027617,8.321865652848892
해바라기,SG 워너비,SG Wannabe 7 Part.1,12,0,2,0,0,37633,27.169705475610435,12,0.2097535395909806,8.297739120396816
Way Back Home (2021),런치,Way Back Home (2021),106,0,6,0,0,27650,23.288851851860667,106,1.8528229330536619,8.283631608695764
가시 (Prod. 코드 쿤스트),조광일,쇼미더머니 10 Episode 2,78,0,1,0,0,30404,24.42113656900336,78,1.3633980073413738,8.280719575839969
"깐부 (Feat. 염따, ASH ISLAND) (Prod. TOIL)",KOONTA (쿤타),쇼미더머니 10 Episode 3,1,0,1,0,0,38447,27.4619732148301,1,0.017479461632581714,8.250827587591836
좋을텐데 (If Only) (Feat. 폴킴),조이 (JOY),안녕 (Hello) - Special Album,29,0,2,0,0,34853,26.146923336482768,29,0.5069043873448698,8.198910072086239
내 기억 속에 남아 있는 그대 모습은,산들,갯마을 차차차 OST Part 6,49,0,3,0,0,32209,25.135592739337405,49,0.8564936199965042,8.140223355798774
별거 없던 그 하루로,임창정,별거 없던 그 하루로,148,0,3,0,0,21606,20.58674552803421,148,2.586960321622094,7.986895883545729
오늘도 난 봄을 기다려,케이시 (Kassy),"비밀:리에 vol.2 ""오늘도 난 봄을 기다려""",18,0,2,0,0,33993,25.822319925602073,18,0.3146303093864709,7.966937194251151
Butterfly,전미도,슬기로운 의사생활 시즌2 OST Part 12,68,0,3,0,0,28720,23.735190851090927,68,1.188603391015557,7.952579629038168
찬란한 계절,폴킴,찬란한 계절,46,0,3,0,0,30873,24.608771109485687,46,0.8040552350987589,7.945469997414837
요즘,양다일,요즘,49,0,4,0,0,30545,24.477698160841246,49,0.8564936199965042,7.942854982249926
좋은 이별이 있을 리가 없잖아 (Feat. 조현아 Of 어반자카파),MC몽,FLOWER 9,187,0,5,0,0,18019,18.800346474620255,187,3.268659325292781,7.928165470091024
"Yay (Feat. 이영지, JAMIE (제이미) & 팔로알토) (Prod. 코드 쿤스트)",래원 (Layone),쇼미더머니 9 Final,15,0,1,0,0,33563,25.658478316694172,15,0.26219192448872575,7.881077842150359
Tip Toe (with 이하이),Crush,with HER,29,0,2,0,0,32034,25.067215579540054,29,0.5069043873448698,7.874997745003425
"Hero (Feat. JUSTHIS, Golden) (Prod. GroovyRoom)",Khundi Panda,쇼미더머니 9 Semi Final,37,0,2,0,0,30974,24.64899163233966,37,0.6467400804055236,7.847415545985764
너의 모습,정동하,너의 모습,98,0,6,0,0,24200,21.787539795558764,98,1.7129872399930084,7.735353006662735
행복하니,케이시 (Kassy),추(秋)억,67,0,4,0,0,27088,23.050958071206622,67,1.1711239293829752,7.735074171930069
Dancing Cartoon,볼빨간사춘기,Filmlet,62,0,3,0,0,27477,23.215880906809904,62,1.0837266212200665,7.723372906897017
한여름밤의 꿀 : 다시 여름,San E (산이),한여름밤의 꿀 : 다시 여름 (TEN PROJECT Part.3),90,0,4,0,0,24653,21.990514895211145,90,1.5731515469323543,7.698360551415991
이대로만 (Feat. 죠지),로꼬,이대로만,13,0,1,0,0,31671,24.924783721348312,13,0.2272330012235623,7.6364982172609865
"iii (Feat. 베이식, Kid Milli & 팔로알토) (Prod. 코드 쿤스트)",래원 (Layone),쇼미더머니 9 Semi Final,20,0,1,0,0,30794,24.577265616307876,20,0.34958923265163433,7.617892147748507
"Rosario (Feat. CL, ZICO)",에픽하이 (EPIK HIGH),Epik High Is Here 上,100,0,4,0,0,23148,21.308714332754114,100,1.7479461632581719,7.616176614106954
Bad News Cypher vol.2 (Feat. TakeOne),릴보이 (lIlBOI),쇼미더머니 9 Semi Final,52,0,2,0,0,27552,23.24754383430139,52,0.9089320048942492,7.61051555371639
Stupid love song (with Crush),AKMU (악뮤),NEXT EPISODE,47,0,2,0,0,27964,23.42071542049869,47,0.8215346967313406,7.601288913861546
너와 나는 이제 남이니까,이소정,너와 나는 이제 남이니까,27,0,2,0,0,29720,24.144872306948084,27,0.47194546407970633,7.5738235169402195
그리워 그리워,이예준,그리워 그리워,101,0,4,0,0,22683,21.09360245699394,101,1.7654256248907534,7.563878674521709
I Love U,성시경,성시경 8th Album [ㅅ (시옷)],88,0,4,0,0,23374,21.412482953516935,88,1.538192623667191,7.500479722622114
입김,10CM,5.1,12,0,2,0,0,30351,24.399841923687006,12,0.2097535395909806,7.466780054819788
Your Lights,이수 (엠씨더맥스),Your Lights (바이크 원정대 OST Part.1),61,0,6,0,0,25353,22.300530198703484,61,1.0662471595874847,7.436532071322285
그대 없이 그대와,HYNN (박혜원),그대 없이 그대와,92,0,6,0,0,22480,20.999002430961664,92,1.6081104701975177,7.425378058426761
water color,휘인 (Whee In),Redd,17,0,2,0,0,29394,24.012084074502653,17,0.2971508477538892,7.411630815778517
한 번에 알아본 사랑 (바른연애 길잡이 X 양요섭),양요섭,한 번에 알아본 사랑 (바른연애 길잡이 X 양요섭),27,0,2,0,0,28292,23.557670068871243,27,0.47194546407970633,7.397662845517167
응급실 (2021),황인욱,응급실 (2021),16,0,2,0,0,29249,23.952785294694266,16,0.27967138612130743,7.381605558693194
다음생이 있다면 당신을 만나서 다시 사랑할래요,임재현,다음생이 있다면 당신을 만나서 다시 사랑할래요,40,0,2,0,0,26767,22.913971038486256,40,0.6991784653032687,7.363616237258165
Bicycle,청하,Querencia,39,0,3,0,0,26226,22.68122666940221,39,0.6816990036706869,7.2815573033901435
시공간,기리보이,시공간이랑 어쩌라고,5,0,1,0,0,29316,23.980203644474262,5,0.08739730816290858,7.255239209056314
벌써 일년 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special,54,0,7,0,0,24607,21.969989279773717,54,0.9438909281594127,7.251720433643704
밤하늘의 별을(Original),임한별,밤하늘의 별을(Original),51,0,3,0,0,24881,22.0919690436185,51,0.8914525432616675,7.251607493368717
BENCH (with Zion.T),AKMU (악뮤),NEXT EPISODE,66,0,3,0,0,23455,21.44955215679628,66,1.1536444677503932,7.242416774464159
