title,artist,album,total_base_score,total_bonus_score,chart_in_weeks,top1_count,top10_count,max_likes,like_score,raw_music_score,normalized_music_score,total_score
A bientot,임영웅,IM HERO,99,0,15,0,0,57759,33.659806963300134,99,2.267521759047183,11.685207320323068
Yes or No,정국,GOLDEN,165,0,12,0,0,45634,29.91892997207219,165,3.7792029317453046,11.62112104384337
I Love You,안세하,I Love You,320,0,10,0,0,23317,21.38642162783175,320,7.329363261566652,11.54648077144618
Cool With You,NewJeans,NewJeans 2nd EP 'Get Up',4,0,1,0,0,73008,37.8431268880595,4,0.09161704076958314,11.41706999495656
MEOW,MEOVV (미야오),MEOW,243,0,7,0,0,31720,24.944130936574997,243,5.565735226752176,11.379253939699023
Baggy Jeans,NCT U,Golden Age - The 4th Album,76,0,4,0,0,56132,33.182342866826694,76,1.7407237746220796,11.173209502283463
참다행이야,에스파파(S.Papa.),Rebegining Story 2004,1,0,1,0,0,68893,36.76117096518002,1,0.022904260192395786,11.044384271688683
I WANT,IVE (아이브),I WANT,61,0,3,0,0,57103,33.46811486402674,61,1.3971598717361429,11.01844636942332
Love Me Again,V,Layover,27,0,2,0,0,62925,35.13285152552082,27,0.6184150251946862,10.972745975292527
달빛에 그려지는,미연 (MIYEON),연인 OST Part.4,111,0,6,0,0,47537,30.53638858193184,111,2.5423728813559325,10.940577591528703
부모님 관람불가,BOYNEXTDOOR,19.99,12,0,2,0,0,65398,35.81657236856549,12,0.2748511223087494,10.93736749618577
그녀가 웃었다,DAY6 (데이식스),Band Aid,153,0,6,0,0,40711,28.25905751601531,153,3.5043518094365553,10.930763521410181
CAKE,ITZY (있지),KILL MY DOUBT,167,0,6,0,0,38137,27.3511160127763,167,3.8250114521300964,10.882842820323956
내가 그댈,하동균,내가 그댈,213,0,10,0,0,31417,24.82470773823637,213,4.878607420980302,10.862437516157122
버추얼 아이돌,PLAVE,ASTERUM : 134-1,98,0,12,0,0,48849,30.95491579921708,98,2.244617498854787,10.857706988963475
화이트 (White),폴킴,화이트 (White),195,0,6,0,0,33856,25.770308123249297,195,4.466330737517178,10.857523953236814
Blue Moon,엔플라잉 (N.Flying),Once in a BLUE MOON,7,0,1,0,0,64967,35.69835422110769,7,0.1603298213467705,10.821737141275046
Fact Check (불가사의; 不可思議),NCT 127,Fact Check - The 5th Album,44,0,3,0,0,57541,33.5962257480597,44,1.0077874484654146,10.7843189383437
연애편지,임영웅,IM HERO,38,0,13,0,0,58440,33.857656287712764,38,0.8703618873110398,10.766550207431557
플러팅,황인욱,플러팅,228,0,11,0,0,25594,22.40633738112583,228,5.222171323866239,10.377421141044117
꿈결같아서,민니 (MINNIE),선재 업고 튀어 OST Part 3,75,0,6,0,0,47610,30.559826127677614,75,1.717819514429684,10.370421498404063
Cherish (My Love),아일릿(ILLIT),I’LL LIKE YOU,78,0,2,0,0,46103,30.072281739310476,78,1.7865322950068714,10.272257128297952
Merry PLLIstmas,PLAVE,Merry PLLIstmas,59,0,6,0,0,49024,31.0103137324326,59,1.3513513513513513,10.249040065675725
Smoothie,NCT DREAM,DREAM( )SCAPE,69,0,4,0,0,45649,29.923846778363156,69,1.580393953275309,10.083429800801664
"Shh.. (Feat. 혜인(HYEIN), 조원선 & Special Narr. 패티김)",아이유,The Winning,142,0,4,0,0,34088,25.858453563796687,142,3.2524049473202017,10.034219532263148
미워 (Ego),Crush,wonderego,8,0,2,0,0,55219,32.91137726831798,8,0.1832340815391663,10.001677037572808
Somebody,도경수(D.O.),기대 - The 2nd Mini Album,31,0,2,0,0,49572,31.183151790385672,31,0.7100320659642693,9.85196798329069
DASH,NMIXX,Fe3O4: BREAK,6,0,3,0,0,52135,31.9791176793201,6,0.1374255611543747,9.689933196604093
달랐을까,PLAVE,나의 해리에게 OST Part.4,75,0,3,0,0,40779,28.28264836562423,75,1.717819514429684,9.687268169788048
멈춰줘,헤이즈 (Heize),눈물의 여왕 OST Part.3,139,0,8,0,0,31338,24.793476457028454,139,3.1836921667430143,9.666627453828646
네모네모,YENA (최예나),네모네모,19,0,1,0,0,46848,30.314284052590885,19,0.4351809436555199,9.398911876336129
Slow Dancing,V,Layover,14,0,1,0,0,47356,30.478198566237147,14,0.320659642693541,9.367921319756622
Better Things,aespa,Better Things,9,0,1,0,0,48154,30.733921129503965,9,0.2061383417315621,9.364473178063283
Hate You,정국,GOLDEN,61,0,6,0,0,39072,27.684367732450056,61,1.3971598717361429,9.283322229950315
화이트(WHITE) (Feat. 박재범),다비치,D-MAKE,11,0,1,0,0,45464,29.863149590650117,11,0.25194686211635364,9.135307680676483
아직 거기 살아,DAY6 (데이식스),Band Aid,33,0,2,0,0,40677,28.247254702951558,33,0.7558405863490609,9.003264821329811
SOS (Prod. Marshmello),세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',12,0,1,0,0,43164,29.09796587089207,12,0.2748511223087494,8.921785546883745
By Your Side,Crush,By Your Side,85,0,5,0,0,32111,25.097398326151037,85,1.946862116353642,8.892022979292861
좋아해요,폴킴,눈물의 여왕 OST Part.6,127,0,7,0,0,26558,22.824405346711405,127,2.908841044434265,8.883510335117407
Be There For Me,NCT 127,Be There For Me - Winter Special Single,10,0,2,0,0,43035,29.054452221463762,10,0.22904260192395787,8.8766654877859
LALALI,세븐틴 (SEVENTEEN),SEVENTEEN BEST ALBUM ‘17 IS RIGHT HERE',2,0,1,0,0,42678,28.93368958098625,2,0.04580852038479157,8.712172838565229
괴물,DAY6 (데이식스),Band Aid,53,0,3,0,0,34250,25.919825662915613,53,1.2139257901969767,8.625695752012568
Right Now (Feat. Crush),쿠기 (Coogie),Right Now,2,0,1,0,0,38641,27.5312523254666,2,0.04580852038479157,8.291441661909333
Too Sad to Dance,정국,GOLDEN,2,0,1,0,0,36441,26.736030705769803,2,0.04580852038479157,8.052875176000294
미쳐버리겠다 (MAD),BE'O (비오),미쳐버리겠다 (MAD),67,0,4,0,0,27353,23.163504754556016,67,1.5345854328905177,8.023261229390167
매일 크리스마스 (Everyday Christmas),다비치,매일 크리스마스 (Everyday Christmas),8,0,1,0,0,34753,26.109462923826833,8,0.1832340815391663,7.961102734225466
Stay With Me (Feat. Skinny Brown),ASH ISLAND,Stay With Me,27,0,2,0,0,30994,24.657020859526913,27,0.6184150251946862,7.829996775494354
도와줘요 Rock&Roll,DAY6 (데이식스),Band Aid,19,0,2,0,0,28862,23.79386534043148,19,0.4351809436555199,7.442786262688308
Star,엔플라잉 (N.Flying),선재 업고 튀어 OST Part 2,3,0,2,0,0,29810,24.181474343019897,3,0.06871278057718735,7.30254124931
망겜,DAY6 (데이식스),Band Aid,19,0,1,0,0,27241,23.11603329509803,19,0.4351809436555199,7.2394366490882724
폼미쳤다,영탁,FORM,13,0,2,0,0,27896,23.39229086399212,13,0.2977553825011452,7.226116026948437
COUNTER,DAY6 (데이식스),Band Aid,8,0,1,0,0,27955,23.417015128768593,8,0.1832340815391663,7.153368395707995
위태로울걸,오반(OVAN),위태로울걸,64,0,5,0,0,21177,20.38139972375614,64,1.4658726523133303,7.140530773746173
지극히 사적인 얘기,다비치,지극히 사적인 얘기,110,0,5,0,0,16169,17.809157254601416,110,2.5194686211635364,7.106375211194901
영원,DK(디셈버),영원 (남은 인생 10년 X DK(디셈버)),49,0,4,0,0,22100,20.820824576076337,49,1.1223087494273936,7.031863497422076
Swan Song,LE SSERAFIM (르세라핌),EASY,3,0,1,0,0,26653,22.865191228704496,3,0.06871278057718735,6.90765631501538
Chili,화사 (HWASA),Chili,107,0,4,0,0,14656,16.955457647531155,107,2.450755840586349,6.802166382669791
입술 (Feat. 10CM),헤이즈 (Heize),Last Winter,66,0,4,0,0,18630,19.11649271609635,66,1.5116811726981219,6.79312463571759
I’m Fine,DAY6 (데이식스),Band Aid,5,0,1,0,0,23687,21.555436324189944,5,0.11452130096197893,6.546795807930368
미친 사랑의 노래,김연지,미친 사랑의 노래,74,0,4,0,0,15577,17.48009136093442,74,1.694915254237288,6.430468086246428
고민중독 (Ballad Ver.),"허용별 (허각, 신용재, 임한별)",허용별 프로젝트 - Special Single,13,0,3,0,0,19316,19.46526795864615,13,0.2977553825011452,6.048009155344647
새벽 통화,적재,새벽 통화,4,0,1,0,0,19858,19.73647284505905,4,0.09161704076958314,5.985073782056423
산책,성시경,산책,9,0,1,0,0,19226,19.41986726666083,9,0.2061383417315621,5.970257019210342
너의 편이 돼 줄게,다비치,너의 편이 돼 줄게,27,0,2,0,0,17136,18.333969940564227,27,0.6184150251946862,5.933081499805548
Hero,AKMU (악뮤),LOVE EPISODE,8,0,1,0,0,18013,18.79727143488467,8,0.1832340815391663,5.7674452875428175
하루,에일리(Ailee),하루,15,0,2,0,0,17034,18.279323112779217,15,0.3435639028859368,5.7242916658539205
Heaven,태연 (TAEYEON),Heaven,6,0,1,0,0,16439,17.95723581904068,6,0.1374255611543747,5.483368638520266
T의 연애,탑현,T의 연애,2,0,1,0,0,16562,18.024290500833562,2,0.04580852038479157,5.439353114519423
면도,조장혁,면도,10,0,2,0,0,15628,17.50868339272483,10,0.22904260192395787,5.412934839164219
널 미워하기로 했어,이예준,널 미워하기로 했어,4,0,2,0,0,15703,17.550645881353052,4,0.09161704076958314,5.329325692944623
스노우볼,볼빨간사춘기,Merry Go Round,18,0,2,0,0,13703,16.39493190063974,18,0.4122766834631242,5.207073248616108
골목길 (with 성시경),이하이,골목길,1,0,1,0,0,11213,14.830735834347347,1,0.022904260192395786,4.465253732438881
흠칫 (Hmm-cheat),Crush,wonderego,7,0,1,0,0,10058,14.046159764012236,7,0.1603298213467705,4.32607880414641
