year,week,rank,title,artist,album,like_cnt
2021,05.31~06.06,12,Timeless,SG 워너비,Sg Wanna Be+,137345
2021,05.31~06.06,13,상상더하기,라붐 (LABOUM),Fresh Adventure,138006
2021,05.31~06.06,14,마.피.아. In the morning,ITZY (있지),GUESS WHO,70372
2021,05.31~06.06,15,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,185504
2021,05.31~06.06,16,내 손을 잡아,아이유,최고의 사랑 OST Part.4,221709
2021,05.31~06.06,17,멜로디,ASH ISLAND,멜로디,160414
2021,05.31~06.06,18,라라라,SG 워너비,My Friend,100962
2021,05.31~06.06,19,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140250
2021,05.31~06.06,20,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album,145772
2021,05.31~06.06,21,내사람,SG 워너비,The Precious History,80013
2021,05.31~06.06,22,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",양요섭,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",134392
2021,05.31~06.06,23,Coin,아이유,IU 5th Album 'LILAC',125201
2021,05.31~06.06,24,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244775
2021,05.31~06.06,25,On The Ground,로제 (ROSÉ),R,174759
2021,05.31~06.06,26,잠이 오질 않네요,장범준,잠이 오질 않네요,174992
2021,05.31~06.06,27,Lovesick Girls,BLACKPINK,THE ALBUM,249634
2021,05.31~06.06,28,어푸 (Ah puh),아이유,IU 5th Album 'LILAC',142439
2021,05.31~06.06,29,Blueming,아이유,Love poem,369739
2021,05.31~06.06,30,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261057
2021,05.31~06.06,31,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397072
2021,05.31~06.06,32,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (MIRANI),쇼미더머니 9 Episode 1,222707
2021,05.31~06.06,33,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,206801
2021,05.31~06.06,34,체념,MSG워너비(정상동기),MSG워너비 TOP 8 경연곡,25449
2021,05.31~06.06,35,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416076
2021,05.31~06.06,36,그냥 안아달란 말야,다비치,그냥 안아달란 말야,51142
2021,05.31~06.06,37,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495131
2021,05.31~06.06,38,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),166865
2021,05.31~06.06,39,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,121181
2021,05.31~06.06,40,Life Goes On,방탄소년단,BE,245671
2021,05.31~06.06,41,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106577
2021,05.31~06.06,42,봄날,방탄소년단,YOU NEVER WALK ALONE,509761
2021,05.31~06.06,43,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320124
2021,05.31~06.06,44,METEOR,창모 (CHANGMO),Boyhood,312716
2021,05.31~06.06,45,오래된 노래,스탠딩 에그,오래된 노래,291375
2021,05.31~06.06,46,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438247
2021,05.31~06.06,47,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),117708
2021,05.31~06.06,48,살다가,SG 워너비,살다가,78910
2021,05.31~06.06,49,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,193579
2021,05.31~06.06,50,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,156303
2021,05.31~06.06,51,아로하,조정석,슬기로운 의사생활 OST Part 3,265987
2021,05.31~06.06,52,어떻게 지내 (Prod. By VAN.C),오반(OVAN),어떻게 지내,227394
2021,05.31~06.06,53,사실 나는 (Feat.전건호),경서예지,사실 나는,106926
2021,05.31~06.06,54,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294543
2021,05.31~06.06,55,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,116538
2021,05.31~06.06,56,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),109874
2021,05.31~06.06,57,만약에,MSG워너비(M.O.M),MSG워너비 TOP 8 경연곡,20789
2021,05.31~06.06,58,How You Like That,BLACKPINK,How You Like That,206282
2021,05.31~06.06,59,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,227387
2021,05.31~06.06,60,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),50638
2021,05.31~06.06,61,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182713
2021,05.31~06.06,62,If You Love Me (Feat. 주헌 (몬스타엑스)),NS 윤지,If You Love Me (Feat. 주헌 (몬스타엑스)),31810
2021,05.31~06.06,63,마음을 드려요,아이유,사랑의 불시착 OST Part 11,265840
2021,05.31~06.06,64,아이와 나의 바다,아이유,IU 5th Album 'LILAC',210508
2021,05.31~06.06,65,처음처럼 (Feat. 개리),헤이즈 (Heize),HAPPEN,26186
2021,05.31~06.06,66,Je T′aime,조이 (JOY),안녕 (Hello) - Special Album,56419
2021,05.31~06.06,67,맛 (Hot Sauce),NCT DREAM,맛 (Hot Sauce) - The 1st Album,143746
2021,05.31~06.06,68,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),127493
2021,05.31~06.06,69,I Love U,성시경,성시경 8th Album [ㅅ (시옷)],23373
2021,05.31~06.06,70,Love poem,아이유,Love poem,353771
2021,05.31~06.06,71,고백 (바른연애 길잡이 X 허각),허각,고백 (바른연애 길잡이 X 허각),52440
2021,05.31~06.06,72,너를 만나,폴킴,너를 만나,320731
2021,05.31~06.06,73,기다릴게,하동균,기다릴게,39612
2021,05.31~06.06,74,함께 했는데 이별은 나 혼자인 거야,이소정,함께 했는데 이별은 나 혼자인 거야,61845
2021,05.31~06.06,75,봄 안녕 봄,아이유,IU 5th Album 'LILAC',86432
2021,05.31~06.06,76,When We Disco (Duet with 선미),박진영,When We Disco,83876
2021,05.31~06.06,77,우린 어쩌다 헤어진 걸까,허각,Hello,55517
2021,05.31~06.06,78,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,272292
2021,05.31~06.06,79,서울의 잠 못 이루는 밤 (Feat. 이수현),10CM,5.2 (Feat. 이수현),82990
2021,05.31~06.06,80,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,153715
2021,05.31~06.06,81,Downtown Baby,블루 (BLOO),Downtown Baby,207093
2021,05.31~06.06,82,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어,93029
2021,05.31~06.06,83,좋을텐데 (If Only) (Feat. 폴킴),조이 (JOY),안녕 (Hello) - Special Album,34849
2021,05.31~06.06,84,벌써일년,반하나,벌써일년,19150
2021,05.31~06.06,85,안녕,폴킴,호텔 델루나 OST Part.10,224279
2021,05.31~06.06,86,Flu,아이유,IU 5th Album 'LILAC',72798
2021,05.31~06.06,87,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3,150846
2021,05.31~06.06,88,서면역에서,순순희,서면역에서,65784
2021,05.31~06.06,89,혼술하고 싶은 밤,벤,혼술하고 싶은 밤,72492
2021,05.31~06.06,90,죄와벌,SG 워너비,살다가,57265
2021,05.31~06.06,91,감기 (Feat. 창모),헤이즈 (Heize),HAPPEN,18871
2021,05.31~06.06,92,되풀이,임창정,펜트하우스2 OST Part.1,38287
2021,05.31~06.06,93,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비),306827
2021,05.31~06.06,94,다정히 내 이름을 부르면,경서예지,다정히 내 이름을 부르면 (경서예지 x 전건호),222895
2021,05.31~06.06,95,고래 (Dive Into You),NCT DREAM,맛 (Hot Sauce) - The 1st Album,142430
2021,05.31~06.06,96,Where Are We Now,마마무 (Mamamoo),WAW,19086
2021,05.31~06.06,97,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적,80161
2021,05.31~06.06,98,0X1=LOVESONG (I Know I Love You) feat. Seori,투모로우바이투게더,혼돈의 장: FREEZE,106566
2021,05.31~06.06,99,돌림노래 (Feat. DEAN),아이유,IU 5th Album 'LILAC',75231
2021,05.31~06.06,100,Day By Day,조이 (JOY),안녕 (Hello) - Special Album,25733
2021,06.07~06.13,1,Butter,방탄소년단,Butter,301102
2021,06.07~06.13,2,헤픈 우연,헤이즈 (Heize),HAPPEN,212372
2021,06.07~06.13,3,Next Level,aespa,Next Level,274217
2021,06.07~06.13,4,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,170938
2021,06.07~06.13,5,롤린 (Rollin'),브레이브걸스,Rollin',301513
2021,06.07~06.13,6,라일락,아이유,IU 5th Album 'LILAC',267731
2021,06.07~06.13,7,운전만해 (We Ride),브레이브걸스,We Ride,137647
2021,06.07~06.13,8,Celebrity,아이유,IU 5th Album 'LILAC',349280
2021,06.07~06.13,9,ASAP,STAYC(스테이씨),STAYDOM,158508
2021,06.07~06.13,10,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인)",MSG워너비 TOP 8 경연곡,65604
2021,06.07~06.13,11,Dynamite,방탄소년단,Dynamite (DayTime Version),466632
2021,06.07~06.13,12,상상더하기,라붐 (LABOUM),Fresh Adventure,138006
2021,06.07~06.13,13,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album,145772
2021,06.07~06.13,14,Timeless,SG 워너비,Sg Wanna Be+,137345
2021,06.07~06.13,15,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,185504
2021,06.07~06.13,16,내 손을 잡아,아이유,최고의 사랑 OST Part.4,221709
2021,06.07~06.13,17,멜로디,ASH ISLAND,멜로디,160414
2021,06.07~06.13,18,마.피.아. In the morning,ITZY (있지),GUESS WHO,70372
2021,06.07~06.13,19,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140250
2021,06.07~06.13,20,라라라,SG 워너비,My Friend,100962
2021,06.07~06.13,21,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",양요섭,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",134392
2021,06.07~06.13,22,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244775
2021,06.07~06.13,23,내사람,SG 워너비,The Precious History,80013
2021,06.07~06.13,24,Coin,아이유,IU 5th Album 'LILAC',125201
2021,06.07~06.13,25,On The Ground,로제 (ROSÉ),R,174759
2021,06.07~06.13,26,Lovesick Girls,BLACKPINK,THE ALBUM,249634
2021,06.07~06.13,27,잠이 오질 않네요,장범준,잠이 오질 않네요,174992
2021,06.07~06.13,28,Blueming,아이유,Love poem,369739
2021,06.07~06.13,29,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,206801
2021,06.07~06.13,30,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261057
2021,06.07~06.13,31,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397072
2021,06.07~06.13,32,어푸 (Ah puh),아이유,IU 5th Album 'LILAC',142439
2021,06.07~06.13,33,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (MIRANI),쇼미더머니 9 Episode 1,222708
2021,06.07~06.13,34,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495131
2021,06.07~06.13,35,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416076
2021,06.07~06.13,36,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,121181
2021,06.07~06.13,37,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),166865
2021,06.07~06.13,38,Alcohol-Free,TWICE (트와이스),Taste of Love,98003
2021,06.07~06.13,39,그냥 안아달란 말야,다비치,그냥 안아달란 말야,51142
2021,06.07~06.13,40,Life Goes On,방탄소년단,BE,245671
2021,06.07~06.13,41,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106577
2021,06.07~06.13,42,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320124
2021,06.07~06.13,43,체념,MSG워너비(정상동기),MSG워너비 TOP 8 경연곡,25449
2021,06.07~06.13,44,봄날,방탄소년단,YOU NEVER WALK ALONE,509761
2021,06.07~06.13,45,METEOR,창모 (CHANGMO),Boyhood,312716
2021,06.07~06.13,46,오래된 노래,스탠딩 에그,오래된 노래,291375
2021,06.07~06.13,47,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438247
2021,06.07~06.13,48,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),117708
2021,06.07~06.13,49,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,193579
2021,06.07~06.13,50,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,156303
2021,06.07~06.13,51,아로하,조정석,슬기로운 의사생활 OST Part 3,265987
2021,06.07~06.13,52,어떻게 지내 (Prod. By VAN.C),오반(OVAN),어떻게 지내,227394
2021,06.07~06.13,53,살다가,SG 워너비,살다가,78910
2021,06.07~06.13,54,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294543
2021,06.07~06.13,55,사실 나는 (Feat.전건호),경서예지,사실 나는,106926
2021,06.07~06.13,56,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,116538
2021,06.07~06.13,57,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),109874
2021,06.07~06.13,58,How You Like That,BLACKPINK,How You Like That,206282
2021,06.07~06.13,59,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,227387
2021,06.07~06.13,60,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),50638
2021,06.07~06.13,61,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182713
2021,06.07~06.13,62,마음을 드려요,아이유,사랑의 불시착 OST Part 11,265840
2021,06.07~06.13,63,If You Love Me (Feat. 주헌 (몬스타엑스)),NS 윤지,If You Love Me (Feat. 주헌 (몬스타엑스)),31810
2021,06.07~06.13,64,아이와 나의 바다,아이유,IU 5th Album 'LILAC',210508
2021,06.07~06.13,65,만약에,MSG워너비(M.O.M),MSG워너비 TOP 8 경연곡,20789
2021,06.07~06.13,66,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),127493
2021,06.07~06.13,67,Love poem,아이유,Love poem,353771
2021,06.07~06.13,68,Don't fight the feeling,EXO,DON'T FIGHT THE FEELING - Special Album,68599
2021,06.07~06.13,69,너를 만나,폴킴,너를 만나,320731
2021,06.07~06.13,70,처음처럼 (Feat. 개리),헤이즈 (Heize),HAPPEN,26186
2021,06.07~06.13,71,When We Disco (Duet with 선미),박진영,When We Disco,83876
2021,06.07~06.13,72,고백 (바른연애 길잡이 X 허각),허각,고백 (바른연애 길잡이 X 허각),52440
2021,06.07~06.13,73,봄 안녕 봄,아이유,IU 5th Album 'LILAC',86432
2021,06.07~06.13,74,함께 했는데 이별은 나 혼자인 거야,이소정,함께 했는데 이별은 나 혼자인 거야,61845
2021,06.07~06.13,75,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,272292
2021,06.07~06.13,76,맛 (Hot Sauce),NCT DREAM,맛 (Hot Sauce) - The 1st Album,143746
2021,06.07~06.13,77,기다릴게,하동균,기다릴게,39612
2021,06.07~06.13,78,내 입술 따뜻한 커피처럼,청하,내 입술 따뜻한 커피처럼,35911
2021,06.07~06.13,79,우린 어쩌다 헤어진 걸까,허각,Hello,55517
2021,06.07~06.13,80,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,153715
2021,06.07~06.13,81,Downtown Baby,블루 (BLOO),Downtown Baby,207093
2021,06.07~06.13,82,안녕,폴킴,호텔 델루나 OST Part.10,224279
2021,06.07~06.13,83,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어,93029
2021,06.07~06.13,84,서울의 잠 못 이루는 밤 (Feat. 이수현),10CM,5.2 (Feat. 이수현),82990
2021,06.07~06.13,85,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3,150846
2021,06.07~06.13,86,Je T′aime,조이 (JOY),안녕 (Hello) - Special Album,56419
2021,06.07~06.13,87,서면역에서,순순희,서면역에서,65784
2021,06.07~06.13,88,벌써일년,반하나,벌써일년,19150
2021,06.07~06.13,89,I Love U,성시경,성시경 8th Album [ㅅ (시옷)],23373
2021,06.07~06.13,90,좋을텐데 (If Only) (Feat. 폴킴),조이 (JOY),안녕 (Hello) - Special Album,34849
2021,06.07~06.13,91,혼술하고 싶은 밤,벤,혼술하고 싶은 밤,72492
2021,06.07~06.13,92,Flu,아이유,IU 5th Album 'LILAC',72798
2021,06.07~06.13,93,다정히 내 이름을 부르면,경서예지,다정히 내 이름을 부르면 (경서예지 x 전건호),222895
2021,06.07~06.13,94,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비),306827
2021,06.07~06.13,95,되풀이,임창정,펜트하우스2 OST Part.1,38287
2021,06.07~06.13,96,죄와벌,SG 워너비,살다가,57265
2021,06.07~06.13,97,Black Mamba,aespa,Black Mamba,116574
2021,06.07~06.13,98,사이렌,호미들,Ghetto Kids,93703
2021,06.07~06.13,99,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적,80161
2021,06.07~06.13,100,감기 (Feat. 창모),헤이즈 (Heize),HAPPEN,18871
2021,06.14~06.20,1,Butter,방탄소년단,Butter,301102
2021,06.14~06.20,2,Next Level,aespa,Next Level,274217
2021,06.14~06.20,3,헤픈 우연,헤이즈 (Heize),HAPPEN,212372
2021,06.14~06.20,4,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,170938
2021,06.14~06.20,5,롤린 (Rollin'),브레이브걸스,Rollin',301513
2021,06.14~06.20,6,라일락,아이유,IU 5th Album 'LILAC',267731
2021,06.14~06.20,7,ASAP,STAYC(스테이씨),STAYDOM,158508
2021,06.14~06.20,8,운전만해 (We Ride),브레이브걸스,We Ride,137647
2021,06.14~06.20,9,Celebrity,아이유,IU 5th Album 'LILAC',349280
2021,06.14~06.20,10,Alcohol-Free,TWICE (트와이스),Taste of Love,98003
2021,06.14~06.20,11,Dynamite,방탄소년단,Dynamite (DayTime Version),466632
2021,06.14~06.20,12,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인)",MSG워너비 TOP 8 경연곡,65604
2021,06.14~06.20,13,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album,145772
2021,06.14~06.20,14,상상더하기,라붐 (LABOUM),Fresh Adventure,138006
2021,06.14~06.20,15,Timeless,SG 워너비,Sg Wanna Be+,137346
2021,06.14~06.20,16,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,185504
2021,06.14~06.20,17,내 손을 잡아,아이유,최고의 사랑 OST Part.4,221709
2021,06.14~06.20,18,치맛바람 (Chi Mat Ba Ram),브레이브걸스,Summer Queen,96820
2021,06.14~06.20,19,멜로디,ASH ISLAND,멜로디,160414
2021,06.14~06.20,20,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140250
2021,06.14~06.20,21,마.피.아. In the morning,ITZY (있지),GUESS WHO,70372
2021,06.14~06.20,22,라라라,SG 워너비,My Friend,100962
2021,06.14~06.20,23,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",양요섭,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",134392
2021,06.14~06.20,24,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244775
2021,06.14~06.20,25,Coin,아이유,IU 5th Album 'LILAC',125201
2021,06.14~06.20,26,내사람,SG 워너비,The Precious History,80013
2021,06.14~06.20,27,Lovesick Girls,BLACKPINK,THE ALBUM,249634
2021,06.14~06.20,28,잠이 오질 않네요,장범준,잠이 오질 않네요,174992
2021,06.14~06.20,29,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,206801
2021,06.14~06.20,30,On The Ground,로제 (ROSÉ),R,174759
2021,06.14~06.20,31,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397072
2021,06.14~06.20,32,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261057
2021,06.14~06.20,33,Blueming,아이유,Love poem,369739
2021,06.14~06.20,34,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495131
2021,06.14~06.20,35,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416076
2021,06.14~06.20,36,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (MIRANI),쇼미더머니 9 Episode 1,222708
2021,06.14~06.20,37,어푸 (Ah puh),아이유,IU 5th Album 'LILAC',142439
2021,06.14~06.20,38,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,121181
2021,06.14~06.20,39,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),166865
2021,06.14~06.20,40,Life Goes On,방탄소년단,BE,245671
2021,06.14~06.20,41,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320124
2021,06.14~06.20,42,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106577
2021,06.14~06.20,43,봄날,방탄소년단,YOU NEVER WALK ALONE,509761
2021,06.14~06.20,44,그냥 안아달란 말야,다비치,그냥 안아달란 말야,51142
2021,06.14~06.20,45,METEOR,창모 (CHANGMO),Boyhood,312716
2021,06.14~06.20,46,아로하,조정석,슬기로운 의사생활 OST Part 3,265987
2021,06.14~06.20,47,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438247
2021,06.14~06.20,48,오래된 노래,스탠딩 에그,오래된 노래,291375
2021,06.14~06.20,49,추적이는 여름 비가 되어,장범준,장범준 싱글,43534
2021,06.14~06.20,50,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,193579
2021,06.14~06.20,51,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),117708
2021,06.14~06.20,52,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,156303
2021,06.14~06.20,53,체념,MSG워너비(정상동기),MSG워너비 TOP 8 경연곡,25449
2021,06.14~06.20,54,어떻게 지내 (Prod. By VAN.C),오반(OVAN),어떻게 지내,227394
2021,06.14~06.20,55,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294543
2021,06.14~06.20,56,오늘따라 더 미운 그대가,전상근,오늘따라 더 미운 그대가,30776
2021,06.14~06.20,57,사실 나는 (Feat.전건호),경서예지,사실 나는,106926
2021,06.14~06.20,58,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,116538
2021,06.14~06.20,59,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,227387
2021,06.14~06.20,60,살다가,SG 워너비,살다가,78910
2021,06.14~06.20,61,How You Like That,BLACKPINK,How You Like That,206282
2021,06.14~06.20,62,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),109874
2021,06.14~06.20,63,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182713
2021,06.14~06.20,64,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),50638
2021,06.14~06.20,65,마음을 드려요,아이유,사랑의 불시착 OST Part 11,265840
2021,06.14~06.20,66,Love poem,아이유,Love poem,353771
2021,06.14~06.20,67,너를 만나,폴킴,너를 만나,320731
2021,06.14~06.20,68,아이와 나의 바다,아이유,IU 5th Album 'LILAC',210508
2021,06.14~06.20,69,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),127493
2021,06.14~06.20,70,If You Love Me (Feat. 주헌 (몬스타엑스)),NS 윤지,If You Love Me (Feat. 주헌 (몬스타엑스)),31810
2021,06.14~06.20,71,When We Disco (Duet with 선미),박진영,When We Disco,83876
2021,06.14~06.20,72,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,272292
2021,06.14~06.20,73,고백 (바른연애 길잡이 X 허각),허각,고백 (바른연애 길잡이 X 허각),52440
2021,06.14~06.20,74,우린 어쩌다 헤어진 걸까,허각,Hello,55517
2021,06.14~06.20,75,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,153715
2021,06.14~06.20,76,Downtown Baby,블루 (BLOO),Downtown Baby,207093
2021,06.14~06.20,77,함께 했는데 이별은 나 혼자인 거야,이소정,함께 했는데 이별은 나 혼자인 거야,61845
2021,06.14~06.20,78,기다릴게,하동균,기다릴게,39612
2021,06.14~06.20,79,만약에,MSG워너비(M.O.M),MSG워너비 TOP 8 경연곡,20789
2021,06.14~06.20,80,봄 안녕 봄,아이유,IU 5th Album 'LILAC',86432
2021,06.14~06.20,81,안녕,폴킴,호텔 델루나 OST Part.10,224279
2021,06.14~06.20,82,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어,93029
2021,06.14~06.20,83,맛 (Hot Sauce),NCT DREAM,맛 (Hot Sauce) - The 1st Album,143746
2021,06.14~06.20,84,서울의 잠 못 이루는 밤 (Feat. 이수현),10CM,5.2 (Feat. 이수현),82990
2021,06.14~06.20,85,처음처럼 (Feat. 개리),헤이즈 (Heize),HAPPEN,26186
2021,06.14~06.20,86,신호등,이무진,신호등,318964
2021,06.14~06.20,87,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3,150846
2021,06.14~06.20,88,서면역에서,순순희,서면역에서,65784
2021,06.14~06.20,89,내 입술 따뜻한 커피처럼,청하,내 입술 따뜻한 커피처럼,35911
2021,06.14~06.20,90,벌써일년,반하나,벌써일년,19150
2021,06.14~06.20,91,다정히 내 이름을 부르면,경서예지,다정히 내 이름을 부르면 (경서예지 x 전건호),222895
