year,week,week_start,week_end,rank,title,artist,album,like_cnt
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,49,나의 오랜 연인에게,다비치,나의 오랜 연인에게,93592
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,50,사랑의 인사,씨야,See You Again,70540
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,51,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2,138949
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,52,Inner Child,방탄소년단,MAP OF THE SOUL : 7,136904
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,53,너를 만나,폴킴,너를 만나,320719
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,54,버릇처럼 셋을 센다,KCM,버릇처럼 셋을 센다,54282
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,55,We are Bulletproof : the Eternal,방탄소년단,MAP OF THE SOUL : 7,140150
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,56,미친 소리,이예준,미친 소리,83759
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,57,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영,"다시는 사랑하지 않고, 이별에 아파하기 싫어",79299
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,58,주저하는 연인들을 위해,잔나비,전설,453243
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,59,봄날,방탄소년단,YOU NEVER WALK ALONE,509799
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,60,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,314584
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,61,Louder than bombs,방탄소년단,MAP OF THE SOUL : 7,119480
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,62,있어줘요,장덕철,있어줘요,92079
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,63,Flower,윤미래,사랑의 불시착 OST Part 2,64061
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,64,욱 (UGH!),방탄소년단,MAP OF THE SOUL : 7,120241
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,65,기억해줘요 내 모든 날과 그때를,거미 (GUMMY),호텔 델루나 OST Part.7,184595
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,66,니 소식,송하예,니 소식,208921
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,67,Say,윤미래,이태원 클라쓰 OST Part.8,23826
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,68,찐이야,영탁,내일은 미스터트롯 결승전 베스트,69784
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,69,영웅 (英雄; Kick It),NCT 127,NCT #127 Neo Zone - The 2nd Album,152335
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,70,Interlude : Shadow,방탄소년단,MAP OF THE SOUL : 7,115477
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,71,Outro : Ego,방탄소년단,MAP OF THE SOUL : 7,111844
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,72,내 마음의 사진,송가인,사랑의 불시착 OST Part 6,51369
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,73,Respect,방탄소년단,MAP OF THE SOUL : 7,107292
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,74,헤어진 우리가 지켜야 할 것들,김나영,헤어진 우리가 지켜야 할 것들,86102
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,75,새 사랑,송하예,새 사랑,104823
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,76,어느 60대 노부부이야기,임영웅,내일은 미스터트롯 트롯 에이드 베스트,81241
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,77,내가 많이 사랑해요,이승철,달빛조각사 웹툰 OST Part.1,73271
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,78,노래방에서,장범준,장범준 3집,213223
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,79,잘 지내고 있는지 궁금해,V.O.S,잘 지내고 있는지 궁금해,38042
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,80,BAND,창모 (CHANGMO),BAND,141235
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,81,막걸리 한잔,영탁,내일은 미스터트롯 데스매치 PART1,51308
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,82,Go away go away,찬열 (CHANYEOL),낭만닥터 김사부 2 OST Part.3,59203
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,83,이별주,황인욱,이별주,66033
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,84,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons),270527
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,85,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3,252581
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,86,너에게 가는 이 길 위에서 (너.이.길),백현 (BAEKHYUN),하이에나 OST Part.2,75771
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,87,"안녕, 오늘의 그대에게",임한별,"안녕, 오늘의 그대에게",43145
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,88,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),두 번째 이야기,127453
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,89,"인기 (Feat. 송가인, 챈슬러)",MC몽,CHANNEL 8,85383
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,90,워커홀릭,볼빨간사춘기,Two Five,148148
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,91,"나만, 봄",볼빨간사춘기,사춘기집Ⅰ 꽃기운,206037
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,92,봄 사랑 벚꽃 말고,HIGH4 (하이포),봄 사랑 벚꽃 말고,231316
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,93,이 번호로 전화해줘,바이브,이 번호로 전화해줘,71987
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,94,Obsession,EXO,OBSESSION - The 6th Album,115411
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,95,아로하,조정석,슬기로운 의사생활 OST Part 3,265993
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,96,차가워진 이 바람엔 우리가 써있어 (Bad Love),HYNN (박혜원),차가워진 이 바람엔 우리가 써있어(Bad Love),86217
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,97,너에게 못했던 내 마지막 말은,다비치,너에게 못했던 내 마지막 말은,181214
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,98,너의 하루는 좀 어때,거미 (GUMMY),낭만닥터 김사부 2 OST Part.2,44959
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,99,술이 문제야,장혜진,술이 문제야,154263
2020,2020.03.23 ~ 2020.03.29,2020.03.23,2020.03.29,100,바램,임영웅,내일은 미스터트롯 예선곡 베스트,71751
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,1,처음처럼,엠씨더맥스 (M.C the MAX),CEREMONIA,118001
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,2,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,272297
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,3,그때 그 아인,김필,이태원 클라쓰 OST Part.6,161247
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,4,아무노래,지코 (ZICO),아무노래,282212
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,5,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320125
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,6,돌덩이,하현우 (국카스텐),이태원 클라쓰 OST Part.3,131327
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,7,ON,방탄소년단,MAP OF THE SOUL : 7,247691
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,8,마음을 드려요,아이유,사랑의 불시착 OST Part 11,265846
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,9,METEOR,창모 (CHANGMO),Boyhood,312720
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,10,WANNABE,ITZY (있지),IT'z ME,128177
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,11,Blueming,아이유,Love poem,369754
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,12,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,227381
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,13,"사랑, 하자",수호 (SUHO),자화상 - The 1st Mini Album,93001
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,14,아로하,조정석,슬기로운 의사생활 OST Part 3,265993
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,15,반만,진민호,반만,75683
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,16,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416056
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,17,Psycho,Red Velvet (레드벨벳),‘The ReVe Festival’ Finale,247493
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,18,FIESTA,IZ*ONE (아이즈원),BLOOM*IZ,147190
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,19,"다시 난, 여기",백예린 (Yerin Baek),사랑의 불시착 OST Part 4,149706
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,20,어떻게 지내 (Prod. By VAN.C),오반(OVAN),어떻게 지내,227399
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,21,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495297
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,22,00:00 (Zero O’Clock),방탄소년단,MAP OF THE SOUL : 7,181548
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,23,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294537
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,24,Black Swan,방탄소년단,MAP OF THE SOUL : 7,187505
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,25,HIP,마마무 (Mamamoo),reality in BLACK,136727
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,26,뜸,WINNER,Remember,52837
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,27,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,153723
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,28,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2,138949
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,29,안녕,폴킴,호텔 델루나 OST Part.10,224279
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,30,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,314585
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,31,친구,방탄소년단,MAP OF THE SOUL : 7,178996
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,32,Love poem,아이유,Love poem,353765
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,33,너를 사랑하고 있어,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1,182291
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,34,둘만의 세상으로 가,Crush,사랑의 불시착 OST Part 10,59665
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,35,Square (2017),백예린 (Yerin Baek),Every letter I sent you.,316281
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,36,사랑이란 멜로는 없어,전상근,사랑이란 멜로는 없어,144156
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,37,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438255
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,38,조금 취했어 (Prod. 2soo),임재현,조금 취했어,136254
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,39,문득,노을,문득,35181
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,40,시든 꽃에 물을 주듯,HYNN (박혜원),시든 꽃에 물을 주듯,230215
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,41,Sweet Night,V,이태원 클라쓰 OST Part.12,118854
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,42,Filter,방탄소년단,MAP OF THE SOUL : 7,150502
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,43,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)",염따,Dingo X DAMOIM (Part 2),167116
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,44,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),Red Moon : Happiness,77193
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,45,다시 만날까 봐,V.O.S,다시 만날까 봐,104526
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,46,어떤 날엔,김재환,사랑의 불시착 OST Part 5,64987
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,47,Moon,방탄소년단,MAP OF THE SOUL : 7,157164
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,48,주저하는 연인들을 위해,잔나비,전설,453243
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,49,포장마차,황인욱,포장마차,167620
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,50,시차,방탄소년단,MAP OF THE SOUL : 7,134051
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,51,버릇처럼 셋을 센다,KCM,버릇처럼 셋을 센다,54282
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,52,빌었어,창모 (CHANGMO),Boyhood,164600
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,53,사랑이 식었다고 말해도 돼,먼데이 키즈,사랑이 식었다고 말해도 돼,134696
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,54,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면,236159
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,55,봄날,방탄소년단,YOU NEVER WALK ALONE,509799
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,56,"안녕, 오늘의 그대에게",임한별,"안녕, 오늘의 그대에게",43145
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,57,나의 오랜 연인에게,다비치,나의 오랜 연인에게,93592
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,58,Inner Child,방탄소년단,MAP OF THE SOUL : 7,136904
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,59,너를 만나,폴킴,너를 만나,320719
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,60,We are Bulletproof : the Eternal,방탄소년단,MAP OF THE SOUL : 7,140150
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,61,사랑의 인사,씨야,See You Again,70540
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,62,Louder than bombs,방탄소년단,MAP OF THE SOUL : 7,119480
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,63,봄 사랑 벚꽃 말고,HIGH4 (하이포),봄 사랑 벚꽃 말고,231316
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,64,미친 소리,이예준,미친 소리,83759
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,65,욱 (UGH!),방탄소년단,MAP OF THE SOUL : 7,120241
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,66,찐이야,영탁,내일은 미스터트롯 결승전 베스트,69784
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,67,어느 60대 노부부이야기,임영웅,내일은 미스터트롯 트롯 에이드 베스트,81241
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,68,Interlude : Shadow,방탄소년단,MAP OF THE SOUL : 7,115477
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,69,"아무렇지 않게, 안녕",HYNN (박혜원),"아무렇지 않게, 안녕",62071
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,70,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영,"다시는 사랑하지 않고, 이별에 아파하기 싫어",79299
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,71,Outro : Ego,방탄소년단,MAP OF THE SOUL : 7,111844
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,72,영웅 (英雄; Kick It),NCT 127,NCT #127 Neo Zone - The 2nd Album,152335
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,73,있어줘요,장덕철,있어줘요,92079
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,74,Respect,방탄소년단,MAP OF THE SOUL : 7,107292
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,75,기억해줘요 내 모든 날과 그때를,거미 (GUMMY),호텔 델루나 OST Part.7,184595
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,76,니 소식,송하예,니 소식,208921
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,77,Obsession,EXO,OBSESSION - The 6th Album,115411
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,78,내 마음의 사진,송가인,사랑의 불시착 OST Part 6,51369
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,79,Flower,윤미래,사랑의 불시착 OST Part 2,64061
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,80,"나만, 봄",볼빨간사춘기,사춘기집Ⅰ 꽃기운,206037
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,81,새 사랑,송하예,새 사랑,104823
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,82,내가 많이 사랑해요,이승철,달빛조각사 웹툰 OST Part.1,73271
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,83,Say,윤미래,이태원 클라쓰 OST Part.8,23826
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,84,헤어진 우리가 지켜야 할 것들,김나영,헤어진 우리가 지켜야 할 것들,86102
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,85,노래방에서,장범준,장범준 3집,213223
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,86,Go away go away,찬열 (CHANYEOL),낭만닥터 김사부 2 OST Part.3,59203
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,87,너에게 가는 이 길 위에서 (너.이.길),백현 (BAEKHYUN),하이에나 OST Part.2,75771
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,88,우연히 봄,로꼬,냄새를 보는 소녀 OST Part.2,183970
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,89,막걸리 한잔,영탁,내일은 미스터트롯 데스매치 PART1,51308
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,90,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182706
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,91,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons),270527
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,92,BAND,창모 (CHANGMO),BAND,141235
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,93,이별주,황인욱,이별주,66033
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,94,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3,252581
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,95,Made In You,수호 (SUHO),자화상 - The 1st Mini Album,46881
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,96,워커홀릭,볼빨간사춘기,Two Five,148148
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,97,잘 지내고 있는지 궁금해,V.O.S,잘 지내고 있는지 궁금해,38042
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,98,너의 차례 (Feat. 윤하),수호 (SUHO),자화상 - The 1st Mini Album,41679
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,99,바램,임영웅,내일은 미스터트롯 예선곡 베스트,71751
2020,2020.03.30 ~ 2020.04.05,2020.03.30,2020.04.05,100,"인기 (Feat. 송가인, 챈슬러)",MC몽,CHANNEL 8,85383
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,1,처음처럼,엠씨더맥스 (M.C the MAX),CEREMONIA,118001
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,2,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,272297
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,3,그때 그 아인,김필,이태원 클라쓰 OST Part.6,161247
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,4,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320125
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,5,아무노래,지코 (ZICO),아무노래,282212
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,6,돌덩이,하현우 (국카스텐),이태원 클라쓰 OST Part.3,131327
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,7,아로하,조정석,슬기로운 의사생활 OST Part 3,265993
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,8,ON,방탄소년단,MAP OF THE SOUL : 7,247691
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,9,METEOR,창모 (CHANGMO),Boyhood,312720
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,10,마음을 드려요,아이유,사랑의 불시착 OST Part 11,265846
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,11,WANNABE,ITZY (있지),IT'z ME,128177
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,12,Blueming,아이유,Love poem,369754
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,13,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,227381
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,14,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416056
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,15,반만,진민호,반만,75683
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,16,"사랑, 하자",수호 (SUHO),자화상 - The 1st Mini Album,93001
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,17,Psycho,Red Velvet (레드벨벳),‘The ReVe Festival’ Finale,247493
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,18,FIESTA,IZ*ONE (아이즈원),BLOOM*IZ,147190
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,19,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495297
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,20,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2,138949
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,21,어떻게 지내 (Prod. By VAN.C),오반(OVAN),어떻게 지내,227399
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,22,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294537
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,23,00:00 (Zero O’Clock),방탄소년단,MAP OF THE SOUL : 7,181548
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,24,"다시 난, 여기",백예린 (Yerin Baek),사랑의 불시착 OST Part 4,149706
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,25,너를 사랑하고 있어,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1,182291
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,26,Black Swan,방탄소년단,MAP OF THE SOUL : 7,187505
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,27,HIP,마마무 (Mamamoo),reality in BLACK,136727
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,28,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,153723
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,29,Oh my god,i-dle (아이들),I trust,80372
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,30,안녕,폴킴,호텔 델루나 OST Part.10,224279
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,31,뜸,WINNER,Remember,52837
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,32,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438256
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,33,Love poem,아이유,Love poem,353765
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,34,친구,방탄소년단,MAP OF THE SOUL : 7,178996
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,35,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182706
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,36,사랑이란 멜로는 없어,전상근,사랑이란 멜로는 없어,144156
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,37,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,314585
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,38,Square (2017),백예린 (Yerin Baek),Every letter I sent you.,316281
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,39,조금 취했어 (Prod. 2soo),임재현,조금 취했어,136254
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,40,시든 꽃에 물을 주듯,HYNN (박혜원),시든 꽃에 물을 주듯,230215
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,41,둘만의 세상으로 가,Crush,사랑의 불시착 OST Part 10,59665
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,42,다시 만날까 봐,V.O.S,다시 만날까 봐,104526
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,43,Filter,방탄소년단,MAP OF THE SOUL : 7,150502
2020,2020.04.06 ~ 2020.04.12,2020.04.06,2020.04.12,44,문득,노을,문득,35181
